name,degreein,date
235,3,2019-10-05
270,3,2019-10-05
233,3,2019-10-05
9,3,2019-10-05
262,3,2019-10-05
31,3,2019-10-05
1,3,2019-10-05
181,3,2019-10-05
278,3,2019-10-05
69,3,2019-10-05
149,3,2019-10-05
151,3,2019-10-05
154,3,2019-10-05
70,3,2019-10-05
41,3,2019-10-05
108,3,2019-10-05
153,1,2019-10-05
142,0,2019-10-05
161,0,2019-10-05
86,10,2019-10-06
270,10,2019-10-06
70,7,2019-10-06
262,6,2019-10-06
34,5,2019-10-06
149,5,2019-10-06
89,3,2019-10-06
229,3,2019-10-06
242,3,2019-10-06
188,3,2019-10-06
94,3,2019-10-06
207,3,2019-10-06
235,3,2019-10-06
233,3,2019-10-06
9,3,2019-10-06
153,3,2019-10-06
31,3,2019-10-06
1,3,2019-10-06
181,3,2019-10-06
278,3,2019-10-06
69,3,2019-10-06
151,3,2019-10-06
154,3,2019-10-06
41,3,2019-10-06
108,3,2019-10-06
159,0,2019-10-06
142,0,2019-10-06
161,0,2019-10-06
154,41,2019-10-07
270,25,2019-10-07
41,25,2019-10-07
31,24,2019-10-07
188,23,2019-10-07
278,23,2019-10-07
229,22,2019-10-07
235,22,2019-10-07
70,22,2019-10-07
89,20,2019-10-07
9,19,2019-10-07
149,17,2019-10-07
34,16,2019-10-07
262,16,2019-10-07
242,15,2019-10-07
233,15,2019-10-07
86,14,2019-10-07
181,14,2019-10-07
108,14,2019-10-07
159,13,2019-10-07
1,13,2019-10-07
94,12,2019-10-07
207,12,2019-10-07
153,12,2019-10-07
69,12,2019-10-07
151,11,2019-10-07
161,7,2019-10-07
142,0,2019-10-07
153,86,2019-10-08
235,85,2019-10-08
69,34,2019-10-08
242,33,2019-10-08
41,33,2019-10-08
233,31,2019-10-08
94,30,2019-10-08
31,25,2019-10-08
1,24,2019-10-08
149,24,2019-10-08
108,23,2019-10-08
188,22,2019-10-08
9,20,2019-10-08
154,20,2019-10-08
70,18,2019-10-08
229,17,2019-10-08
262,17,2019-10-08
278,17,2019-10-08
159,16,2019-10-08
142,15,2019-10-08
181,14,2019-10-08
34,13,2019-10-08
86,13,2019-10-08
89,12,2019-10-08
207,12,2019-10-08
151,12,2019-10-08
270,8,2019-10-08
161,6,2019-10-08
235,206,2019-10-09
153,136,2019-10-09
154,93,2019-10-09
41,71,2019-10-09
69,68,2019-10-09
108,66,2019-10-09
70,64,2019-10-09
94,63,2019-10-09
270,60,2019-10-09
31,58,2019-10-09
188,57,2019-10-09
229,56,2019-10-09
242,56,2019-10-09
9,54,2019-10-09
233,51,2019-10-09
89,50,2019-10-09
278,49,2019-10-09
86,48,2019-10-09
159,47,2019-10-09
262,47,2019-10-09
181,47,2019-10-09
149,47,2019-10-09
34,46,2019-10-09
151,45,2019-10-09
1,43,2019-10-09
207,42,2019-10-09
142,7,2019-10-09
161,5,2019-10-09
154,69,2019-10-10
229,56,2019-10-10
235,55,2019-10-10
70,51,2019-10-10
41,51,2019-10-10
188,50,2019-10-10
31,50,2019-10-10
9,47,2019-10-10
153,45,2019-10-10
242,43,2019-10-10
69,36,2019-10-10
34,34,2019-10-10
270,31,2019-10-10
181,31,2019-10-10
149,31,2019-10-10
94,28,2019-10-10
278,28,2019-10-10
262,27,2019-10-10
1,27,2019-10-10
108,27,2019-10-10
159,26,2019-10-10
86,26,2019-10-10
151,26,2019-10-10
233,22,2019-10-10
89,21,2019-10-10
207,19,2019-10-10
161,5,2019-10-10
142,2,2019-10-10
149,49,2019-10-11
233,48,2019-10-11
69,46,2019-10-11
270,42,2019-10-11
278,42,2019-10-11
153,39,2019-10-11
242,37,2019-10-11
108,36,2019-10-11
154,35,2019-10-11
188,31,2019-10-11
31,31,2019-10-11
161,30,2019-10-11
70,29,2019-10-11
41,27,2019-10-11
235,26,2019-10-11
159,25,2019-10-11
86,25,2019-10-11
94,24,2019-10-11
262,24,2019-10-11
229,22,2019-10-11
207,22,2019-10-11
9,22,2019-10-11
89,21,2019-10-11
1,21,2019-10-11
151,21,2019-10-11
34,20,2019-10-11
142,19,2019-10-11
181,15,2019-10-11
235,40,2019-10-12
69,36,2019-10-12
41,24,2019-10-12
151,23,2019-10-12
153,22,2019-10-12
159,19,2019-10-12
89,15,2019-10-12
31,15,2019-10-12
154,12,2019-10-12
108,11,2019-10-12
233,10,2019-10-12
70,10,2019-10-12
94,8,2019-10-12
262,8,2019-10-12
188,7,2019-10-12
9,7,2019-10-12
149,7,2019-10-12
142,7,2019-10-12
278,5,2019-10-12
229,4,2019-10-12
34,4,2019-10-12
242,3,2019-10-12
207,3,2019-10-12
86,3,2019-10-12
270,3,2019-10-12
1,3,2019-10-12
181,3,2019-10-12
161,0,2019-10-12
89,52,2019-10-13
108,38,2019-10-13
153,24,2019-10-13
235,23,2019-10-13
94,18,2019-10-13
278,18,2019-10-13
188,17,2019-10-13
1,17,2019-10-13
142,13,2019-10-13
242,6,2019-10-13
31,6,2019-10-13
233,5,2019-10-13
229,3,2019-10-13
181,3,2019-10-13
149,3,2019-10-13
70,3,2019-10-13
9,2,2019-10-13
154,2,2019-10-13
41,2,2019-10-13
34,1,2019-10-13
159,0,2019-10-13
207,0,2019-10-13
86,0,2019-10-13
270,0,2019-10-13
262,0,2019-10-13
69,0,2019-10-13
151,0,2019-10-13
161,0,2019-10-13
235,164,2019-10-14
89,131,2019-10-14
153,88,2019-10-14
108,87,2019-10-14
154,50,2019-10-14
229,42,2019-10-14
70,41,2019-10-14
9,37,2019-10-14
94,34,2019-10-14
41,32,2019-10-14
242,30,2019-10-14
188,30,2019-10-14
31,30,2019-10-14
1,29,2019-10-14
233,27,2019-10-14
86,20,2019-10-14
159,18,2019-10-14
207,18,2019-10-14
270,18,2019-10-14
262,18,2019-10-14
181,18,2019-10-14
278,18,2019-10-14
151,18,2019-10-14
69,17,2019-10-14
149,15,2019-10-14
34,12,2019-10-14
142,11,2019-10-14
161,0,2019-10-14
235,55,2019-10-15
153,33,2019-10-15
188,4,2019-10-15
242,2,2019-10-15
31,2,2019-10-15
108,2,2019-10-15
89,1,2019-10-15
154,1,2019-10-15
229,0,2019-10-15
159,0,2019-10-15
94,0,2019-10-15
34,0,2019-10-15
207,0,2019-10-15
86,0,2019-10-15
270,0,2019-10-15
233,0,2019-10-15
9,0,2019-10-15
262,0,2019-10-15
1,0,2019-10-15
181,0,2019-10-15
278,0,2019-10-15
69,0,2019-10-15
149,0,2019-10-15
151,0,2019-10-15
70,0,2019-10-15
142,0,2019-10-15
161,0,2019-10-15
41,0,2019-10-15
242,15,2019-10-16
31,12,2019-10-16
188,11,2019-10-16
233,11,2019-10-16
153,10,2019-10-16
108,10,2019-10-16
235,9,2019-10-16
1,9,2019-10-16
94,8,2019-10-16
149,8,2019-10-16
89,7,2019-10-16
159,7,2019-10-16
69,7,2019-10-16
154,7,2019-10-16
70,7,2019-10-16
142,7,2019-10-16
229,6,2019-10-16
34,6,2019-10-16
207,6,2019-10-16
86,6,2019-10-16
270,6,2019-10-16
9,6,2019-10-16
262,6,2019-10-16
181,6,2019-10-16
278,6,2019-10-16
151,6,2019-10-16
41,6,2019-10-16
161,0,2019-10-16
108,31,2019-10-17
94,26,2019-10-17
153,23,2019-10-17
1,23,2019-10-17
233,22,2019-10-17
69,22,2019-10-17
89,21,2019-10-17
229,21,2019-10-17
242,21,2019-10-17
159,21,2019-10-17
188,21,2019-10-17
207,21,2019-10-17
86,21,2019-10-17
235,21,2019-10-17
270,21,2019-10-17
9,21,2019-10-17
262,21,2019-10-17
31,21,2019-10-17
149,21,2019-10-17
151,21,2019-10-17
154,21,2019-10-17
70,21,2019-10-17
41,21,2019-10-17
34,18,2019-10-17
181,16,2019-10-17
278,9,2019-10-17
142,3,2019-10-17
161,0,2019-10-17
108,108,2019-10-18
94,86,2019-10-18
69,84,2019-10-18
41,81,2019-10-18
233,78,2019-10-18
229,75,2019-10-18
159,75,2019-10-18
153,75,2019-10-18
262,75,2019-10-18
1,75,2019-10-18
149,75,2019-10-18
154,75,2019-10-18
70,75,2019-10-18
9,74,2019-10-18
270,73,2019-10-18
188,72,2019-10-18
207,72,2019-10-18
31,72,2019-10-18
181,72,2019-10-18
151,72,2019-10-18
89,69,2019-10-18
242,69,2019-10-18
34,69,2019-10-18
86,69,2019-10-18
235,69,2019-10-18
278,69,2019-10-18
142,2,2019-10-18
161,0,2019-10-18
69,32,2019-10-19
41,30,2019-10-19
235,28,2019-10-19
9,26,2019-10-19
262,25,2019-10-19
89,24,2019-10-19
229,24,2019-10-19
242,24,2019-10-19
159,24,2019-10-19
188,24,2019-10-19
94,24,2019-10-19
34,24,2019-10-19
207,24,2019-10-19
86,24,2019-10-19
270,24,2019-10-19
233,24,2019-10-19
31,24,2019-10-19
1,24,2019-10-19
149,24,2019-10-19
151,24,2019-10-19
154,24,2019-10-19
70,24,2019-10-19
108,24,2019-10-19
153,22,2019-10-19
181,21,2019-10-19
278,16,2019-10-19
142,0,2019-10-19
161,0,2019-10-19
151,8,2019-10-20
41,7,2019-10-20
31,5,2019-10-20
34,4,2019-10-20
181,4,2019-10-20
69,4,2019-10-20
235,3,2019-10-20
270,3,2019-10-20
233,1,2019-10-20
142,1,2019-10-20
89,0,2019-10-20
229,0,2019-10-20
242,0,2019-10-20
159,0,2019-10-20
188,0,2019-10-20
94,0,2019-10-20
207,0,2019-10-20
86,0,2019-10-20
9,0,2019-10-20
153,0,2019-10-20
262,0,2019-10-20
1,0,2019-10-20
278,0,2019-10-20
149,0,2019-10-20
154,0,2019-10-20
70,0,2019-10-20
161,0,2019-10-20
108,0,2019-10-20
41,37,2019-10-21
235,31,2019-10-21
154,30,2019-10-21
159,26,2019-10-21
9,25,2019-10-21
278,25,2019-10-21
69,25,2019-10-21
70,25,2019-10-21
229,24,2019-10-21
270,23,2019-10-21
86,22,2019-10-21
233,21,2019-10-21
153,21,2019-10-21
108,20,2019-10-21
94,19,2019-10-21
181,19,2019-10-21
149,19,2019-10-21
89,18,2019-10-21
242,18,2019-10-21
188,18,2019-10-21
207,18,2019-10-21
262,18,2019-10-21
31,18,2019-10-21
1,18,2019-10-21
151,18,2019-10-21
34,14,2019-10-21
161,7,2019-10-21
142,3,2019-10-21
235,58,2019-10-22
153,45,2019-10-22
108,45,2019-10-22
94,23,2019-10-22
69,22,2019-10-22
41,9,2019-10-22
154,8,2019-10-22
270,7,2019-10-22
278,6,2019-10-22
149,6,2019-10-22
233,3,2019-10-22
159,2,2019-10-22
31,2,2019-10-22
151,2,2019-10-22
161,2,2019-10-22
34,1,2019-10-22
181,1,2019-10-22
70,1,2019-10-22
89,0,2019-10-22
229,0,2019-10-22
242,0,2019-10-22
188,0,2019-10-22
207,0,2019-10-22
86,0,2019-10-22
9,0,2019-10-22
262,0,2019-10-22
1,0,2019-10-22
142,0,2019-10-22
41,31,2019-10-23
229,28,2019-10-23
154,28,2019-10-23
70,25,2019-10-23
108,24,2019-10-23
233,19,2019-10-23
242,18,2019-10-23
188,18,2019-10-23
9,17,2019-10-23
149,17,2019-10-23
235,13,2019-10-23
94,12,2019-10-23
31,12,2019-10-23
153,10,2019-10-23
69,10,2019-10-23
181,8,2019-10-23
151,8,2019-10-23
159,7,2019-10-23
34,7,2019-10-23
270,7,2019-10-23
1,7,2019-10-23
278,7,2019-10-23
207,6,2019-10-23
86,6,2019-10-23
262,6,2019-10-23
89,4,2019-10-23
142,1,2019-10-23
161,1,2019-10-23
278,30,2019-10-24
41,26,2019-10-24
270,22,2019-10-24
229,21,2019-10-24
154,21,2019-10-24
69,19,2019-10-24
70,15,2019-10-24
159,14,2019-10-24
108,14,2019-10-24
149,13,2019-10-24
161,12,2019-10-24
9,10,2019-10-24
94,8,2019-10-24
34,8,2019-10-24
262,8,2019-10-24
233,7,2019-10-24
153,5,2019-10-24
181,5,2019-10-24
89,4,2019-10-24
86,4,2019-10-24
235,4,2019-10-24
242,3,2019-10-24
188,3,2019-10-24
207,3,2019-10-24
31,3,2019-10-24
1,3,2019-10-24
151,3,2019-10-24
142,0,2019-10-24
108,82,2019-10-25
94,61,2019-10-25
188,40,2019-10-25
154,40,2019-10-25
31,38,2019-10-25
181,38,2019-10-25
262,36,2019-10-25
229,35,2019-10-25
242,35,2019-10-25
9,35,2019-10-25
70,35,2019-10-25
34,34,2019-10-25
1,34,2019-10-25
41,34,2019-10-25
149,32,2019-10-25
235,31,2019-10-25
270,31,2019-10-25
233,31,2019-10-25
69,31,2019-10-25
207,30,2019-10-25
86,30,2019-10-25
278,30,2019-10-25
151,30,2019-10-25
89,28,2019-10-25
159,27,2019-10-25
153,19,2019-10-25
142,1,2019-10-25
161,0,2019-10-25
154,22,2019-10-26
94,19,2019-10-26
31,17,2019-10-26
242,16,2019-10-26
108,15,2019-10-26
188,14,2019-10-26
9,9,2019-10-26
159,8,2019-10-26
161,8,2019-10-26
1,7,2019-10-26
142,7,2019-10-26
34,6,2019-10-26
70,5,2019-10-26
278,4,2019-10-26
149,4,2019-10-26
270,3,2019-10-26
229,2,2019-10-26
233,2,2019-10-26
153,2,2019-10-26
262,2,2019-10-26
181,2,2019-10-26
151,2,2019-10-26
41,2,2019-10-26
89,0,2019-10-26
207,0,2019-10-26
86,0,2019-10-26
235,0,2019-10-26
69,0,2019-10-26
31,16,2019-10-27
108,16,2019-10-27
159,15,2019-10-27
242,14,2019-10-27
94,13,2019-10-27
153,12,2019-10-27
89,11,2019-10-27
188,11,2019-10-27
69,8,2019-10-27
41,8,2019-10-27
262,4,2019-10-27
207,3,2019-10-27
149,3,2019-10-27
151,2,2019-10-27
142,2,2019-10-27
1,1,2019-10-27
229,0,2019-10-27
34,0,2019-10-27
86,0,2019-10-27
235,0,2019-10-27
270,0,2019-10-27
233,0,2019-10-27
9,0,2019-10-27
181,0,2019-10-27
278,0,2019-10-27
154,0,2019-10-27
70,0,2019-10-27
161,0,2019-10-27
108,42,2019-10-28
159,34,2019-10-28
94,26,2019-10-28
69,16,2019-10-28
41,15,2019-10-28
242,13,2019-10-28
181,13,2019-10-28
154,11,2019-10-28
235,10,2019-10-28
262,10,2019-10-28
31,10,2019-10-28
229,9,2019-10-28
188,9,2019-10-28
34,9,2019-10-28
207,9,2019-10-28
86,9,2019-10-28
270,9,2019-10-28
233,9,2019-10-28
9,9,2019-10-28
153,9,2019-10-28
1,9,2019-10-28
278,9,2019-10-28
149,9,2019-10-28
151,9,2019-10-28
70,9,2019-10-28
89,4,2019-10-28
142,0,2019-10-28
161,0,2019-10-28
94,59,2019-10-29
1,53,2019-10-29
159,52,2019-10-29
207,49,2019-10-29
154,37,2019-10-29
70,36,2019-10-29
41,36,2019-10-29
229,33,2019-10-29
9,25,2019-10-29
69,25,2019-10-29
188,24,2019-10-29
242,23,2019-10-29
153,22,2019-10-29
262,22,2019-10-29
86,20,2019-10-29
233,20,2019-10-29
149,20,2019-10-29
31,19,2019-10-29
89,18,2019-10-29
235,18,2019-10-29
270,18,2019-10-29
181,18,2019-10-29
278,18,2019-10-29
151,18,2019-10-29
108,18,2019-10-29
34,12,2019-10-29
142,2,2019-10-29
161,0,2019-10-29
242,20,2019-10-30
262,15,2019-10-30
159,13,2019-10-30
69,12,2019-10-30
149,12,2019-10-30
154,12,2019-10-30
188,11,2019-10-30
270,11,2019-10-30
41,10,2019-10-30
94,9,2019-10-30
31,9,2019-10-30
278,9,2019-10-30
86,8,2019-10-30
70,7,2019-10-30
89,6,2019-10-30
229,6,2019-10-30
34,6,2019-10-30
207,6,2019-10-30
235,6,2019-10-30
233,6,2019-10-30
9,6,2019-10-30
153,6,2019-10-30
1,6,2019-10-30
181,6,2019-10-30
151,6,2019-10-30
108,6,2019-10-30
161,5,2019-10-30
142,1,2019-10-30
154,35,2019-10-31
229,29,2019-10-31
278,29,2019-10-31
41,29,2019-10-31
70,28,2019-10-31
94,27,2019-10-31
108,25,2019-10-31
9,24,2019-10-31
159,23,2019-10-31
242,22,2019-10-31
31,21,2019-10-31
270,20,2019-10-31
1,20,2019-10-31
188,19,2019-10-31
235,19,2019-10-31
69,19,2019-10-31
89,17,2019-10-31
34,16,2019-10-31
86,16,2019-10-31
233,16,2019-10-31
153,16,2019-10-31
262,16,2019-10-31
151,16,2019-10-31
207,15,2019-10-31
181,15,2019-10-31
149,15,2019-10-31
142,5,2019-10-31
161,5,2019-10-31
108,49,2019-11-01
89,36,2019-11-01
235,32,2019-11-01
69,29,2019-11-01
159,28,2019-11-01
154,28,2019-11-01
41,27,2019-11-01
233,26,2019-11-01
70,26,2019-11-01
188,24,2019-11-01
242,23,2019-11-01
207,23,2019-11-01
270,23,2019-11-01
262,23,2019-11-01
31,23,2019-11-01
94,22,2019-11-01
181,22,2019-11-01
278,22,2019-11-01
229,21,2019-11-01
34,21,2019-11-01
86,21,2019-11-01
9,21,2019-11-01
153,21,2019-11-01
1,21,2019-11-01
149,21,2019-11-01
151,21,2019-11-01
142,3,2019-11-01
161,3,2019-11-01
41,86,2019-11-02
69,72,2019-11-02
207,40,2019-11-02
108,36,2019-11-02
153,31,2019-11-02
278,31,2019-11-02
159,24,2019-11-02
89,18,2019-11-02
94,13,2019-11-02
31,13,2019-11-02
242,12,2019-11-02
188,12,2019-11-02
235,12,2019-11-02
154,12,2019-11-02
270,11,2019-11-02
229,9,2019-11-02
34,9,2019-11-02
86,9,2019-11-02
233,9,2019-11-02
9,9,2019-11-02
262,9,2019-11-02
1,9,2019-11-02
181,9,2019-11-02
149,9,2019-11-02
151,9,2019-11-02
70,9,2019-11-02
142,3,2019-11-02
161,0,2019-11-02
154,19,2019-11-03
270,15,2019-11-03
69,11,2019-11-03
41,11,2019-11-03
188,5,2019-11-03
31,5,2019-11-03
242,4,2019-11-03
159,3,2019-11-03
207,1,2019-11-03
153,1,2019-11-03
70,1,2019-11-03
89,0,2019-11-03
229,0,2019-11-03
94,0,2019-11-03
34,0,2019-11-03
86,0,2019-11-03
235,0,2019-11-03
233,0,2019-11-03
9,0,2019-11-03
262,0,2019-11-03
1,0,2019-11-03
181,0,2019-11-03
278,0,2019-11-03
149,0,2019-11-03
151,0,2019-11-03
142,0,2019-11-03
161,0,2019-11-03
108,0,2019-11-03
69,57,2019-11-04
159,43,2019-11-04
41,43,2019-11-04
89,27,2019-11-04
235,24,2019-11-04
154,22,2019-11-04
108,22,2019-11-04
94,20,2019-11-04
31,20,2019-11-04
278,20,2019-11-04
70,20,2019-11-04
242,15,2019-11-04
188,15,2019-11-04
181,14,2019-11-04
34,11,2019-11-04
270,11,2019-11-04
262,11,2019-11-04
149,11,2019-11-04
233,10,2019-11-04
1,10,2019-11-04
229,9,2019-11-04
207,9,2019-11-04
86,9,2019-11-04
9,9,2019-11-04
153,9,2019-11-04
151,9,2019-11-04
142,7,2019-11-04
161,0,2019-11-04
242,71,2019-11-05
41,64,2019-11-05
69,59,2019-11-05
188,45,2019-11-05
31,42,2019-11-05
154,15,2019-11-05
94,9,2019-11-05
149,8,2019-11-05
159,7,2019-11-05
262,7,2019-11-05
34,5,2019-11-05
86,5,2019-11-05
235,5,2019-11-05
9,5,2019-11-05
181,5,2019-11-05
151,5,2019-11-05
70,5,2019-11-05
108,5,2019-11-05
270,4,2019-11-05
153,4,2019-11-05
89,3,2019-11-05
229,3,2019-11-05
207,3,2019-11-05
233,3,2019-11-05
1,3,2019-11-05
278,3,2019-11-05
142,3,2019-11-05
161,1,2019-11-05
154,29,2019-11-06
94,25,2019-11-06
108,23,2019-11-06
70,18,2019-11-06
159,17,2019-11-06
278,15,2019-11-06
86,11,2019-11-06
153,11,2019-11-06
1,11,2019-11-06
229,10,2019-11-06
270,10,2019-11-06
188,9,2019-11-06
9,9,2019-11-06
149,9,2019-11-06
41,9,2019-11-06
242,8,2019-11-06
31,8,2019-11-06
151,8,2019-11-06
34,7,2019-11-06
233,7,2019-11-06
262,7,2019-11-06
69,7,2019-11-06
89,6,2019-11-06
207,6,2019-11-06
235,6,2019-11-06
181,6,2019-11-06
161,3,2019-11-06
142,2,2019-11-06
108,90,2019-11-07
94,59,2019-11-07
159,47,2019-11-07
154,41,2019-11-07
41,40,2019-11-07
270,35,2019-11-07
69,34,2019-11-07
242,30,2019-11-07
233,30,2019-11-07
229,28,2019-11-07
34,28,2019-11-07
188,27,2019-11-07
70,27,2019-11-07
9,26,2019-11-07
235,25,2019-11-07
86,24,2019-11-07
153,23,2019-11-07
31,23,2019-11-07
181,23,2019-11-07
278,23,2019-11-07
262,22,2019-11-07
1,22,2019-11-07
151,22,2019-11-07
207,21,2019-11-07
149,21,2019-11-07
89,16,2019-11-07
161,10,2019-11-07
142,2,2019-11-07
41,87,2019-11-08
154,84,2019-11-08
69,61,2019-11-08
108,59,2019-11-08
229,53,2019-11-08
70,46,2019-11-08
94,43,2019-11-08
159,36,2019-11-08
34,36,2019-11-08
9,35,2019-11-08
270,33,2019-11-08
233,30,2019-11-08
149,26,2019-11-08
181,23,2019-11-08
262,22,2019-11-08
153,20,2019-11-08
242,18,2019-11-08
188,18,2019-11-08
207,18,2019-11-08
235,18,2019-11-08
31,18,2019-11-08
1,18,2019-11-08
151,18,2019-11-08
89,17,2019-11-08
86,15,2019-11-08
278,15,2019-11-08
161,3,2019-11-08
142,2,2019-11-08
235,60,2019-11-09
153,38,2019-11-09
108,26,2019-11-09
270,21,2019-11-09
154,21,2019-11-09
89,17,2019-11-09
94,16,2019-11-09
34,16,2019-11-09
262,14,2019-11-09
159,12,2019-11-09
149,11,2019-11-09
233,9,2019-11-09
161,9,2019-11-09
188,8,2019-11-09
278,8,2019-11-09
229,7,2019-11-09
9,7,2019-11-09
181,7,2019-11-09
70,7,2019-11-09
242,6,2019-11-09
207,6,2019-11-09
86,6,2019-11-09
31,6,2019-11-09
1,6,2019-11-09
69,6,2019-11-09
151,6,2019-11-09
41,6,2019-11-09
142,0,2019-11-09
242,38,2019-11-10
188,29,2019-11-10
108,27,2019-11-10
159,19,2019-11-10
31,19,2019-11-10
161,17,2019-11-10
94,12,2019-11-10
89,10,2019-11-10
278,9,2019-11-10
270,8,2019-11-10
153,8,2019-11-10
69,5,2019-11-10
149,4,2019-11-10
235,3,2019-11-10
262,3,2019-11-10
41,3,2019-11-10
233,2,2019-11-10
1,2,2019-11-10
142,2,2019-11-10
207,1,2019-11-10
9,1,2019-11-10
154,1,2019-11-10
70,1,2019-11-10
229,0,2019-11-10
34,0,2019-11-10
86,0,2019-11-10
181,0,2019-11-10
151,0,2019-11-10
181,87,2019-11-11
34,83,2019-11-11
153,82,2019-11-11
154,82,2019-11-11
94,76,2019-11-11
1,73,2019-11-11
270,57,2019-11-11
142,55,2019-11-11
41,44,2019-11-11
70,39,2019-11-11
229,33,2019-11-11
9,32,2019-11-11
262,28,2019-11-11
188,26,2019-11-11
278,26,2019-11-11
69,26,2019-11-11
159,24,2019-11-11
31,24,2019-11-11
108,20,2019-11-11
242,19,2019-11-11
233,19,2019-11-11
149,18,2019-11-11
207,17,2019-11-11
235,17,2019-11-11
161,17,2019-11-11
151,16,2019-11-11
86,15,2019-11-11
89,9,2019-11-11
229,225,2019-11-12
9,221,2019-11-12
41,153,2019-11-12
154,124,2019-11-12
70,111,2019-11-12
108,102,2019-11-12
159,87,2019-11-12
94,83,2019-11-12
69,67,2019-11-12
181,53,2019-11-12
34,48,2019-11-12
278,46,2019-11-12
89,45,2019-11-12
270,43,2019-11-12
233,43,2019-11-12
242,41,2019-11-12
149,40,2019-11-12
31,38,2019-11-12
188,37,2019-11-12
86,36,2019-11-12
235,35,2019-11-12
153,34,2019-11-12
262,31,2019-11-12
1,31,2019-11-12
207,28,2019-11-12
151,27,2019-11-12
161,15,2019-11-12
142,13,2019-11-12
235,86,2019-11-13
108,51,2019-11-13
94,46,2019-11-13
89,41,2019-11-13
154,40,2019-11-13
153,37,2019-11-13
149,33,2019-11-13
233,31,2019-11-13
142,29,2019-11-13
1,27,2019-11-13
9,26,2019-11-13
229,21,2019-11-13
41,20,2019-11-13
242,19,2019-11-13
188,17,2019-11-13
31,17,2019-11-13
70,17,2019-11-13
86,15,2019-11-13
262,10,2019-11-13
69,10,2019-11-13
34,7,2019-11-13
270,6,2019-11-13
151,6,2019-11-13
181,5,2019-11-13
159,4,2019-11-13
207,0,2019-11-13
278,0,2019-11-13
161,0,2019-11-13
108,92,2019-11-14
235,88,2019-11-14
159,78,2019-11-14
188,75,2019-11-14
94,74,2019-11-14
153,70,2019-11-14
31,70,2019-11-14
89,65,2019-11-14
1,64,2019-11-14
69,58,2019-11-14
262,57,2019-11-14
154,54,2019-11-14
9,53,2019-11-14
278,49,2019-11-14
149,49,2019-11-14
207,48,2019-11-14
270,48,2019-11-14
233,47,2019-11-14
181,47,2019-11-14
41,47,2019-11-14
229,46,2019-11-14
86,46,2019-11-14
151,46,2019-11-14
70,45,2019-11-14
34,42,2019-11-14
242,29,2019-11-14
142,28,2019-11-14
161,5,2019-11-14
108,34,2019-11-15
94,29,2019-11-15
41,25,2019-11-15
1,24,2019-11-15
69,23,2019-11-15
235,14,2019-11-15
278,13,2019-11-15
270,12,2019-11-15
89,11,2019-11-15
229,11,2019-11-15
9,11,2019-11-15
153,11,2019-11-15
70,11,2019-11-15
86,10,2019-11-15
242,9,2019-11-15
159,9,2019-11-15
188,9,2019-11-15
34,9,2019-11-15
207,9,2019-11-15
233,9,2019-11-15
262,9,2019-11-15
31,9,2019-11-15
149,9,2019-11-15
151,9,2019-11-15
154,9,2019-11-15
181,7,2019-11-15
161,6,2019-11-15
142,4,2019-11-15
142,23,2019-11-16
70,21,2019-11-16
94,19,2019-11-16
154,19,2019-11-16
229,16,2019-11-16
9,14,2019-11-16
1,12,2019-11-16
108,12,2019-11-16
41,11,2019-11-16
153,9,2019-11-16
34,7,2019-11-16
233,6,2019-11-16
69,3,2019-11-16
278,1,2019-11-16
89,0,2019-11-16
242,0,2019-11-16
159,0,2019-11-16
188,0,2019-11-16
207,0,2019-11-16
86,0,2019-11-16
235,0,2019-11-16
270,0,2019-11-16
262,0,2019-11-16
31,0,2019-11-16
181,0,2019-11-16
149,0,2019-11-16
151,0,2019-11-16
161,0,2019-11-16
149,20,2019-11-17
108,12,2019-11-17
31,11,2019-11-17
94,10,2019-11-17
69,9,2019-11-17
242,7,2019-11-17
41,6,2019-11-17
262,5,2019-11-17
188,4,2019-11-17
154,4,2019-11-17
229,3,2019-11-17
70,3,2019-11-17
207,2,2019-11-17
181,2,2019-11-17
159,1,2019-11-17
1,1,2019-11-17
89,0,2019-11-17
34,0,2019-11-17
86,0,2019-11-17
235,0,2019-11-17
270,0,2019-11-17
233,0,2019-11-17
9,0,2019-11-17
153,0,2019-11-17
278,0,2019-11-17
151,0,2019-11-17
142,0,2019-11-17
161,0,2019-11-17
154,28,2019-11-18
108,24,2019-11-18
31,18,2019-11-18
70,16,2019-11-18
41,16,2019-11-18
94,15,2019-11-18
188,12,2019-11-18
233,11,2019-11-18
69,10,2019-11-18
142,10,2019-11-18
34,8,2019-11-18
89,6,2019-11-18
242,6,2019-11-18
235,6,2019-11-18
153,6,2019-11-18
262,6,2019-11-18
1,6,2019-11-18
181,5,2019-11-18
278,5,2019-11-18
270,4,2019-11-18
86,2,2019-11-18
149,2,2019-11-18
229,1,2019-11-18
159,0,2019-11-18
207,0,2019-11-18
9,0,2019-11-18
151,0,2019-11-18
161,0,2019-11-18
154,79,2019-11-19
41,54,2019-11-19
153,49,2019-11-19
94,48,2019-11-19
70,46,2019-11-19
181,45,2019-11-19
1,43,2019-11-19
69,39,2019-11-19
142,35,2019-11-19
108,32,2019-11-19
31,30,2019-11-19
229,29,2019-11-19
89,28,2019-11-19
159,28,2019-11-19
262,28,2019-11-19
242,27,2019-11-19
188,27,2019-11-19
207,26,2019-11-19
270,25,2019-11-19
278,25,2019-11-19
149,24,2019-11-19
